Date,Day,Hospital,Waiting Time,Attendance,BOR,Is_Holiday
2024-11-26,Tuesday,AH,1.5,63.0,73.5,0
2024-11-26,Tuesday,CGH,15.6,398.0,90.2,0
2024-11-26,Tuesday,KTPH,4.8,238.0,88.8,0
2024-11-26,Tuesday,NTFGH,3.2,332.0,87.8,0
2024-11-26,Tuesday,NUH(A),5.5,304.0,82.3,0
2024-11-26,Tuesday,SGH,5.9,312.0,85.6,0
2024-11-26,Tuesday,SKH,2.9,328.0,87.5,0
2024-11-26,Tuesday,TTSH,9.1,395.0,94.9,0
2024-11-26,Tuesday,WH,4.8,167.0,89.3,0
2024-11-27,Wednesday,AH,1.2,53.0,70.7,0
2024-11-27,Wednesday,CGH,17.1,420.0,89.4,0
2024-11-27,Wednesday,KTPH,3.2,239.0,89.4,0
2024-11-27,Wednesday,NTFGH,2.5,319.0,89.5,0
2024-11-27,Wednesday,NUH(A),3.3,309.0,80.4,0
2024-11-27,Wednesday,SGH,6.2,305.0,85.0,0
2024-11-27,Wednesday,SKH,3.1,388.0,85.3,0
2024-11-27,Wednesday,TTSH,8.2,422.0,93.5,0
2024-11-27,Wednesday,WH,3.0,182.0,87.1,0
2024-11-28,Thursday,AH,1.2,59.0,67.5,0
2024-11-28,Thursday,CGH,12.9,381.0,88.9,0
2024-11-28,Thursday,KTPH,3.1,216.0,87.9,0
2024-11-28,Thursday,NTFGH,2.3,320.0,88.9,0
2024-11-28,Thursday,NUH(A),3.8,278.0,82.3,0
2024-11-28,Thursday,SGH,3.6,296.0,85.8,0
2024-11-28,Thursday,SKH,3.3,336.0,84.9,0
2024-11-28,Thursday,TTSH,7.7,374.0,91.9,0
2024-11-28,Thursday,WH,2.9,161.0,85.1,0
2024-11-29,Friday,AH,1.5,47.0,65.0,0
2024-11-29,Friday,CGH,11.2,389.0,86.3,0
2024-11-29,Friday,KTPH,2.5,226.0,85.0,0
2024-11-29,Friday,NTFGH,2.4,307.0,81.2,0
2024-11-29,Friday,NUH(A),3.8,288.0,78.8,0
2024-11-29,Friday,SGH,3.4,280.0,82.6,0
2024-11-29,Friday,SKH,2.4,340.0,82.4,0
2024-11-29,Friday,TTSH,4.8,372.0,89.8,0
2024-11-29,Friday,WH,2.5,171.0,75.1,0
2024-11-30,Saturday,AH,1.7,81.0,66.4,0
2024-11-30,Saturday,CGH,9.6,309.0,87.3,0
2024-11-30,Saturday,KTPH,2.4,235.0,85.4,0
2024-11-30,Saturday,NTFGH,1.7,294.0,81.7,0
2024-11-30,Saturday,NUH(A),2.8,263.0,74.3,0
2024-11-30,Saturday,SGH,2.6,325.0,81.3,0
2024-11-30,Saturday,SKH,1.9,318.0,80.2,0
2024-11-30,Saturday,TTSH,4.6,329.0,91.0,0
2024-11-30,Saturday,WH,2.7,157.0,77.9,0
2024-12-01,Sunday,AH,1.3,70.0,70.3,0
2024-12-01,Sunday,CGH,4.8,358.0,88.6,0
2024-12-01,Sunday,KTPH,3.3,235.0,87.0,0
2024-12-01,Sunday,NTFGH,2.0,312.0,88.9,0
2024-12-01,Sunday,NUH(A),2.3,288.0,76.9,0
2024-12-01,Sunday,SGH,5.1,284.0,85.3,0
2024-12-01,Sunday,SKH,1.9,361.0,82.6,0
2024-12-01,Sunday,TTSH,4.8,348.0,94.5,0
2024-12-01,Sunday,WH,2.7,169.0,83.6,0
2024-12-02,Monday,AH,1.7,75.0,72.8,0
2024-12-02,Monday,CGH,14.1,464.0,90.3,0
2024-12-02,Monday,KTPH,6.2,286.0,89.7,0
2024-12-02,Monday,NTFGH,3.8,392.0,90.8,0
2024-12-02,Monday,NUH(A),3.8,384.0,85.3,0
2024-12-02,Monday,SGH,10.9,378.0,89.4,0
2024-12-02,Monday,SKH,3.9,402.0,84.9,0
2024-12-02,Monday,TTSH,7.3,430.0,94.3,0
2024-12-02,Monday,WH,3.3,217.0,82.8,0
2024-12-03,Tuesday,AH,1.4,58.0,76.7,0
2024-12-03,Tuesday,CGH,17.9,424.0,89.6,0
2024-12-03,Tuesday,KTPH,7.4,223.0,88.9,0
2024-12-03,Tuesday,NTFGH,4.0,308.0,88.6,0
2024-12-03,Tuesday,NUH(A),5.9,297.0,85.7,0
2024-12-03,Tuesday,SGH,7.4,310.0,89.6,0
2024-12-03,Tuesday,SKH,4.6,352.0,84.8,0
2024-12-03,Tuesday,TTSH,6.6,370.0,93.4,0
2024-12-03,Tuesday,WH,3.3,185.0,90.5,0
2024-12-04,Wednesday,AH,1.2,78.0,71.4,0
2024-12-04,Wednesday,CGH,15.8,377.0,90.9,0
2024-12-04,Wednesday,KTPH,5.0,241.0,86.2,0
2024-12-04,Wednesday,NTFGH,2.6,366.0,88.4,0
2024-12-04,Wednesday,NUH(A),4.8,314.0,84.8,0
2024-12-04,Wednesday,SGH,8.4,358.0,93.5,0
2024-12-04,Wednesday,SKH,4.0,376.0,83.8,0
2024-12-04,Wednesday,TTSH,6.5,373.0,93.5,0
2024-12-04,Wednesday,WH,3.8,188.0,87.8,0
2024-12-05,Thursday,AH,1.8,69.0,68.2,0
2024-12-05,Thursday,CGH,21.2,379.0,88.9,0
2024-12-05,Thursday,KTPH,3.4,256.0,87.1,0
2024-12-05,Thursday,NTFGH,3.4,340.0,87.0,0
2024-12-05,Thursday,NUH(A),4.5,303.0,84.7,0
2024-12-05,Thursday,SGH,4.9,334.0,92.2,0
2024-12-05,Thursday,SKH,3.0,361.0,83.5,0
2024-12-05,Thursday,TTSH,7.3,348.0,94.8,0
2024-12-05,Thursday,WH,3.2,167.0,84.3,0
2024-12-06,Friday,AH,1.4,67.0,66.4,0
2024-12-06,Friday,CGH,14.4,412.0,87.3,0
2024-12-06,Friday,KTPH,3.1,246.0,84.8,0
2024-12-06,Friday,NTFGH,2.1,343.0,86.2,0
2024-12-06,Friday,NUH(A),4.7,300.0,83.1,0
2024-12-06,Friday,SGH,5.4,312.0,87.0,0
2024-12-06,Friday,SKH,2.3,337.0,80.9,0
2024-12-06,Friday,TTSH,6.9,375.0,92.0,0
2024-12-06,Friday,WH,3.0,180.0,78.9,0
2024-12-07,Saturday,AH,1.6,68.0,67.1,0
2024-12-07,Saturday,CGH,11.7,334.0,86.5,0
2024-12-07,Saturday,KTPH,3.1,216.0,87.8,0
2024-12-07,Saturday,NTFGH,2.3,300.0,87.8,0
2024-12-07,Saturday,NUH(A),4.4,281.0,78.9,0
2024-12-07,Saturday,SGH,2.2,334.0,82.9,0
2024-12-07,Saturday,SKH,2.1,333.0,82.2,0
2024-12-07,Saturday,TTSH,5.1,375.0,93.3,0
2024-12-07,Saturday,WH,2.6,159.0,82.3,0
2024-12-08,Sunday,AH,1.4,62.0,68.2,0
2024-12-08,Sunday,CGH,13.3,358.0,89.4,0
2024-12-08,Sunday,KTPH,3.0,215.0,91.9,0
2024-12-08,Sunday,NTFGH,3.1,355.0,90.3,0
2024-12-08,Sunday,NUH(A),3.1,268.0,81.5,0
2024-12-08,Sunday,SGH,3.5,298.0,85.3,0
2024-12-08,Sunday,SKH,2.4,331.0,84.9,0
2024-12-08,Sunday,TTSH,5.1,323.0,94.1,0
2024-12-08,Sunday,WH,4.0,158.0,88.6,0
2024-12-09,Monday,AH,1.8,82.0,73.9,0
2024-12-09,Monday,CGH,19.5,469.0,90.1,0
2024-12-09,Monday,KTPH,5.2,258.0,94.7,0
2024-12-09,Monday,NTFGH,7.7,373.0,89.7,0
2024-12-09,Monday,NUH(A),3.2,352.0,83.4,0
2024-12-09,Monday,SGH,5.9,353.0,89.0,0
2024-12-09,Monday,SKH,3.9,423.0,88.3,0
2024-12-09,Monday,TTSH,7.8,436.0,95.1,0
2024-12-09,Monday,WH,3.1,212.0,90.8,0
2024-12-10,Tuesday,AH,1.7,78.0,77.7,0
2024-12-10,Tuesday,CGH,22.2,397.0,89.6,0
2024-12-10,Tuesday,KTPH,10.5,278.0,93.8,0
2024-12-10,Tuesday,NTFGH,4.9,347.0,87.8,0
2024-12-10,Tuesday,NUH(A),4.7,310.0,86.8,0
2024-12-10,Tuesday,SGH,6.2,349.0,87.9,0
2024-12-10,Tuesday,SKH,8.6,331.0,86.3,0
2024-12-10,Tuesday,TTSH,6.8,370.0,92.7,0
2024-12-10,Tuesday,WH,4.1,190.0,83.1,0
2024-12-11,Wednesday,AH,1.7,58.0,78.4,0
2024-12-11,Wednesday,CGH,10.8,379.0,88.5,0
2024-12-11,Wednesday,KTPH,5.8,242.0,90.9,0
2024-12-11,Wednesday,NTFGH,2.5,369.0,88.7,0
2024-12-11,Wednesday,NUH(A),7.1,285.0,84.4,0
2024-12-11,Wednesday,SGH,4.8,323.0,89.2,0
2024-12-11,Wednesday,SKH,3.9,367.0,85.0,0
2024-12-11,Wednesday,TTSH,5.2,417.0,91.7,0
2024-12-11,Wednesday,WH,3.5,189.0,77.2,0
2024-12-12,Thursday,AH,1.2,71.0,75.3,0
2024-12-12,Thursday,CGH,19.9,362.0,88.6,0
2024-12-12,Thursday,KTPH,3.8,242.0,91.6,0
2024-12-12,Thursday,NTFGH,2.8,328.0,90.3,0
2024-12-12,Thursday,NUH(A),3.4,307.0,86.5,0
2024-12-12,Thursday,SGH,3.2,326.0,86.9,0
2024-12-12,Thursday,SKH,4.7,320.0,83.1,0
2024-12-12,Thursday,TTSH,5.4,393.0,92.3,0
2024-12-12,Thursday,WH,3.3,179.0,83.1,0
2024-12-13,Friday,AH,1.2,55.0,71.0,0
2024-12-13,Friday,CGH,17.8,382.0,87.5,0
2024-12-13,Friday,KTPH,2.8,226.0,87.4,0
2024-12-13,Friday,NTFGH,2.2,331.0,87.0,0
2024-12-13,Friday,NUH(A),4.6,277.0,84.0,0
2024-12-13,Friday,SGH,4.1,301.0,85.6,0
2024-12-13,Friday,SKH,3.1,368.0,81.2,0
2024-12-13,Friday,TTSH,3.8,389.0,89.4,0
2024-12-13,Friday,WH,2.7,174.0,76.1,0
2024-12-14,Saturday,AH,1.1,46.0,66.1,0
2024-12-14,Saturday,CGH,9.8,325.0,88.3,0
2024-12-14,Saturday,KTPH,2.3,206.0,83.3,0
2024-12-14,Saturday,NTFGH,1.8,292.0,83.3,0
2024-12-14,Saturday,NUH(A),4.4,294.0,80.2,0
2024-12-14,Saturday,SGH,2.0,303.0,81.7,0
2024-12-14,Saturday,SKH,2.2,301.0,82.1,0
2024-12-14,Saturday,TTSH,4.0,328.0,93.1,0
2024-12-14,Saturday,WH,2.6,165.0,81.1,0
2024-12-15,Sunday,AH,1.6,70.0,69.3,0
2024-12-15,Sunday,CGH,10.7,329.0,90.1,0
2024-12-15,Sunday,KTPH,1.7,245.0,86.0,0
2024-12-15,Sunday,NTFGH,1.8,333.0,87.6,0
2024-12-15,Sunday,NUH(A),4.8,251.0,82.8,0
2024-12-15,Sunday,SGH,1.9,297.0,83.9,0
2024-12-15,Sunday,SKH,2.2,358.0,85.3,0
2024-12-15,Sunday,TTSH,3.7,317.0,95.7,0
2024-12-15,Sunday,WH,2.7,171.0,85.8,0
2024-12-16,Monday,AH,2.1,75.0,71.9,0
2024-12-16,Monday,CGH,18.2,467.0,90.1,0
2024-12-16,Monday,KTPH,3.0,319.0,91.4,0
2024-12-16,Monday,NTFGH,3.0,427.0,90.4,0
2024-12-16,Monday,NUH(A),5.6,360.0,84.0,0
2024-12-16,Monday,SGH,4.1,358.0,89.1,0
2024-12-16,Monday,SKH,6.3,372.0,86.2,0
2024-12-16,Monday,TTSH,7.5,447.0,95.6,0
2024-12-16,Monday,WH,3.5,240.0,91.5,0
2024-12-17,Tuesday,AH,2.5,51.0,78.9,0
2024-12-17,Tuesday,CGH,21.6,403.0,89.1,0
2024-12-17,Tuesday,KTPH,4.7,265.0,92.0,0
2024-12-17,Tuesday,NTFGH,3.9,335.0,89.0,0
2024-12-17,Tuesday,NUH(A),6.3,324.0,83.3,0
2024-12-17,Tuesday,SGH,3.8,368.0,88.9,0
2024-12-17,Tuesday,SKH,5.6,361.0,84.9,0
2024-12-17,Tuesday,TTSH,7.6,443.0,93.6,0
2024-12-17,Tuesday,WH,3.8,191.0,92.0,0
2024-12-18,Wednesday,AH,2.0,60.0,73.7,0
2024-12-18,Wednesday,CGH,17.5,401.0,89.3,0
2024-12-18,Wednesday,KTPH,4.1,275.0,89.6,0
2024-12-18,Wednesday,NTFGH,2.8,338.0,86.6,0
2024-12-18,Wednesday,NUH(A),5.6,300.0,83.5,0
2024-12-18,Wednesday,SGH,4.8,308.0,88.0,0
2024-12-18,Wednesday,SKH,4.5,354.0,83.9,0
2024-12-18,Wednesday,TTSH,6.4,379.0,94.8,0
2024-12-18,Wednesday,WH,3.0,186.0,89.8,0
2024-12-19,Thursday,AH,2.2,66.0,72.3,0
2024-12-19,Thursday,CGH,6.8,399.0,90.8,0
2024-12-19,Thursday,KTPH,4.5,244.0,84.7,0
2024-12-19,Thursday,NTFGH,1.9,350.0,85.9,0
2024-12-19,Thursday,NUH(A),3.0,275.0,80.4,0
2024-12-19,Thursday,SGH,3.4,309.0,86.4,0
2024-12-19,Thursday,SKH,5.4,350.0,82.3,0
2024-12-19,Thursday,TTSH,4.5,370.0,93.1,0
2024-12-19,Thursday,WH,3.0,186.0,80.3,0
2024-12-20,Friday,AH,1.4,55.0,72.6,0
2024-12-20,Friday,CGH,6.7,391.0,87.8,0
2024-12-20,Friday,KTPH,3.6,222.0,80.7,0
2024-12-20,Friday,NTFGH,2.0,311.0,79.6,0
2024-12-20,Friday,NUH(A),3.4,265.0,75.5,0
2024-12-20,Friday,SGH,1.5,302.0,80.3,0
2024-12-20,Friday,SKH,3.0,347.0,81.5,0
2024-12-20,Friday,TTSH,4.2,373.0,88.9,0
2024-12-20,Friday,WH,2.4,191.0,79.1,0
2024-12-21,Saturday,AH,1.6,50.0,67.4,0
2024-12-21,Saturday,CGH,5.1,330.0,88.4,0
2024-12-21,Saturday,KTPH,2.3,211.0,80.7,0
2024-12-21,Saturday,NTFGH,1.9,289.0,82.6,0
2024-12-21,Saturday,NUH(A),2.3,255.0,71.6,0
2024-12-21,Saturday,SGH,1.2,293.0,76.7,0
2024-12-21,Saturday,SKH,2.3,343.0,80.5,0
2024-12-21,Saturday,TTSH,4.2,339.0,88.3,0
2024-12-21,Saturday,WH,2.3,131.0,77.1,0
2024-12-22,Sunday,AH,1.3,64.0,70.2,0
2024-12-22,Sunday,CGH,7.4,322.0,89.2,0
2024-12-22,Sunday,KTPH,3.9,210.0,82.8,0
2024-12-22,Sunday,NTFGH,2.0,292.0,86.6,0
2024-12-22,Sunday,NUH(A),2.8,246.0,76.1,0
2024-12-22,Sunday,SGH,1.4,257.0,79.1,0
2024-12-22,Sunday,SKH,2.2,329.0,85.0,0
2024-12-22,Sunday,TTSH,3.8,336.0,92.0,0
2024-12-22,Sunday,WH,2.9,146.0,76.6,0
2024-12-23,Monday,AH,1.3,82.0,73.0,0
2024-12-23,Monday,CGH,13.5,451.0,88.6,0
2024-12-23,Monday,KTPH,3.1,290.0,83.6,0
2024-12-23,Monday,NTFGH,3.3,374.0,90.3,0
2024-12-23,Monday,NUH(A),3.8,338.0,79.2,0
2024-12-23,Monday,SGH,3.1,375.0,79.3,0
2024-12-23,Monday,SKH,3.1,392.0,86.1,0
2024-12-23,Monday,TTSH,5.3,419.0,92.4,0
2024-12-23,Monday,WH,2.5,138.0,75.4,0
2024-12-24,Tuesday,AH,1.2,68.0,70.5,0
2024-12-24,Tuesday,CGH,7.5,382.0,88.8,0
2024-12-24,Tuesday,KTPH,6.2,204.0,81.5,0
2024-12-24,Tuesday,NTFGH,2.9,333.0,87.4,0
2024-12-24,Tuesday,NUH(A),3.3,308.0,76.0,0
2024-12-24,Tuesday,SGH,1.1,319.0,74.8,0
2024-12-24,Tuesday,SKH,4.3,359.0,83.3,0
2024-12-24,Tuesday,TTSH,4.7,360.0,88.0,0
2024-12-24,Tuesday,WH,3.3,172.0,84.3,0
2024-12-25,Wednesday,AH,1.1,59.0,69.8,1
2024-12-25,Wednesday,CGH,5.3,350.0,89.6,1
2024-12-25,Wednesday,KTPH,4.5,221.0,82.9,1
2024-12-25,Wednesday,NTFGH,2.2,304.0,86.7,1
2024-12-25,Wednesday,NUH(A),2.8,244.0,77.7,1
2024-12-25,Wednesday,SGH,0.9,280.0,76.9,1
2024-12-25,Wednesday,SKH,2.9,327.0,82.9,1
2024-12-25,Wednesday,TTSH,3.2,293.0,91.5,1
2024-12-25,Wednesday,WH,2.2,191.0,77.7,1
2024-12-26,Thursday,AH,1.6,68.0,66.0,0
2024-12-26,Thursday,CGH,15.3,401.0,89.3,0
2024-12-26,Thursday,KTPH,4.7,274.0,83.5,0
2024-12-26,Thursday,NTFGH,2.2,361.0,92.8,0
2024-12-26,Thursday,NUH(A),3.5,345.0,81.9,0
2024-12-26,Thursday,SGH,2.7,397.0,82.5,0
2024-12-26,Thursday,SKH,2.8,406.0,84.2,0
2024-12-26,Thursday,TTSH,3.8,433.0,90.7,0
2024-12-26,Thursday,WH,2.5,207.0,80.1,0
2024-12-27,Friday,AH,1.4,61.0,69.1,0
2024-12-27,Friday,CGH,10.5,405.0,88.8,0
2024-12-27,Friday,KTPH,5.5,251.0,82.3,0
2024-12-27,Friday,NTFGH,3.1,334.0,88.3,0
2024-12-27,Friday,NUH(A),4.3,307.0,82.0,0
2024-12-27,Friday,SGH,2.3,294.0,80.0,0
2024-12-27,Friday,SKH,3.0,372.0,81.2,0
2024-12-27,Friday,TTSH,4.5,411.0,88.2,0
2024-12-27,Friday,WH,3.4,185.0,79.1,0
2024-12-28,Saturday,AH,1.3,49.0,67.0,0
2024-12-28,Saturday,CGH,8.3,345.0,87.7,0
2024-12-28,Saturday,KTPH,3.9,212.0,85.2,0
2024-12-28,Saturday,NTFGH,2.7,279.0,87.8,0
2024-12-28,Saturday,NUH(A),5.4,270.0,80.9,0
2024-12-28,Saturday,SGH,1.3,316.0,76.2,0
2024-12-28,Saturday,SKH,2.7,342.0,83.8,0
2024-12-28,Saturday,TTSH,3.6,306.0,90.0,0
2024-12-28,Saturday,WH,2.6,163.0,79.9,0
2024-12-29,Sunday,AH,1.0,69.0,71.6,0
2024-12-29,Sunday,CGH,7.8,308.0,87.5,0
2024-12-29,Sunday,KTPH,1.9,188.0,86.3,0
2024-12-29,Sunday,NTFGH,2.8,334.0,91.3,0
2024-12-29,Sunday,NUH(A),6.7,240.0,83.3,0
2024-12-29,Sunday,SGH,1.3,269.0,80.0,0
2024-12-29,Sunday,SKH,2.6,341.0,84.6,0
2024-12-29,Sunday,TTSH,4.0,362.0,92.7,0
2024-12-29,Sunday,WH,3.0,185.0,84.3,0
2024-12-30,Monday,AH,1.2,81.0,73.0,0
2024-12-30,Monday,CGH,18.5,439.0,89.4,0
2024-12-30,Monday,KTPH,2.7,267.0,86.4,0
2024-12-30,Monday,NTFGH,7.6,363.0,91.3,0
2024-12-30,Monday,NUH(A),6.7,369.0,83.0,0
2024-12-30,Monday,SGH,2.6,379.0,81.2,0
2024-12-30,Monday,SKH,5.2,368.0,83.6,0
2024-12-30,Monday,TTSH,5.4,442.0,91.7,0
2024-12-30,Monday,WH,3.2,211.0,86.8,0
2024-12-31,Tuesday,AH,1.4,68.0,71.6,0
2024-12-31,Tuesday,CGH,13.3,381.0,87.4,0
2024-12-31,Tuesday,KTPH,2.1,197.0,82.0,0
2024-12-31,Tuesday,NTFGH,3.9,301.0,90.3,0
2024-12-31,Tuesday,NUH(A),3.7,296.0,77.2,0
2024-12-31,Tuesday,SGH,1.5,300.0,75.5,0
2024-12-31,Tuesday,SKH,3.1,353.0,82.1,0
2024-12-31,Tuesday,TTSH,4.5,350.0,89.3,0
2024-12-31,Tuesday,WH,2.8,181.0,86.3,0
2025-01-01,Wednesday,AH,2.5,70.0,72.6,1
2025-01-01,Wednesday,CGH,6.6,394.0,89.5,1
2025-01-01,Wednesday,KTPH,1.7,234.0,84.7,1
2025-01-01,Wednesday,NTFGH,3.0,319.0,90.8,1
2025-01-01,Wednesday,NUH(A),2.5,276.0,80.7,1
2025-01-01,Wednesday,SGH,0.9,323.0,75.6,1
2025-01-01,Wednesday,SKH,1.7,393.0,82.5,1
2025-01-01,Wednesday,TTSH,3.4,323.0,92.7,1
2025-01-01,Wednesday,WH,2.6,167.0,85.2,1
2025-01-02,Thursday,AH,1.7,79.0,74.7,0
2025-01-02,Thursday,CGH,17.1,430.0,90.1,0
2025-01-02,Thursday,KTPH,3.6,278.0,84.3,0
2025-01-02,Thursday,NTFGH,5.2,391.0,90.7,0
2025-01-02,Thursday,NUH(A),3.0,342.0,84.3,0
2025-01-02,Thursday,SGH,2.2,389.0,81.8,0
2025-01-02,Thursday,SKH,3.5,384.0,87.0,0
2025-01-02,Thursday,TTSH,4.8,458.0,93.1,0
2025-01-02,Thursday,WH,2.7,208.0,85.2,0
2025-01-03,Friday,AH,1.1,67.0,74.0,0
2025-01-03,Friday,CGH,15.3,404.0,90.1,0
2025-01-03,Friday,KTPH,2.3,246.0,82.9,0
2025-01-03,Friday,NTFGH,4.7,359.0,90.0,0
2025-01-03,Friday,NUH(A),4.9,339.0,81.8,0
2025-01-03,Friday,SGH,2.3,337.0,82.6,0
2025-01-03,Friday,SKH,4.1,360.0,86.0,0
2025-01-03,Friday,TTSH,6.1,428.0,92.3,0
2025-01-03,Friday,WH,2.9,196.0,85.2,0
2025-01-04,Saturday,AH,1.7,68.0,74.0,0
2025-01-04,Saturday,CGH,15.1,351.0,90.8,0
2025-01-04,Saturday,KTPH,2.3,205.0,84.1,0
2025-01-04,Saturday,NTFGH,3.1,311.0,88.5,0
2025-01-04,Saturday,NUH(A),5.0,323.0,79.1,0
2025-01-04,Saturday,SGH,1.7,317.0,81.3,0
2025-01-04,Saturday,SKH,2.1,374.0,85.9,0
2025-01-04,Saturday,TTSH,5.2,405.0,94.2,0
2025-01-04,Saturday,WH,3.0,189.0,85.2,0
2025-01-05,Sunday,AH,1.6,83.0,80.7,0
2025-01-05,Sunday,CGH,7.5,353.0,90.3,0
2025-01-05,Sunday,KTPH,2.1,229.0,87.0,0
2025-01-05,Sunday,NTFGH,5.0,292.0,90.0,0
2025-01-05,Sunday,NUH(A),2.7,285.0,79.8,0
2025-01-05,Sunday,SGH,2.8,311.0,83.9,0
2025-01-05,Sunday,SKH,2.7,400.0,90.0,0
2025-01-05,Sunday,TTSH,5.6,374.0,97.2,0
2025-01-05,Sunday,WH,3.1,204.0,85.2,0
2025-01-06,Monday,AH,2.2,72.0,81.8,0
2025-01-06,Monday,CGH,23.3,456.0,91.6,0
2025-01-06,Monday,KTPH,3.8,306.0,89.5,0
2025-01-06,Monday,NTFGH,16.6,371.0,90.7,0
2025-01-06,Monday,NUH(A),5.3,388.0,84.6,0
2025-01-06,Monday,SGH,5.5,399.0,89.2,0
2025-01-06,Monday,SKH,6.4,451.0,89.2,0
2025-01-06,Monday,TTSH,9.1,460.0,95.8,0
2025-01-06,Monday,WH,4.2,247.0,89.8,0
2025-01-07,Tuesday,AH,1.1,62.0,78.6,0
2025-01-07,Tuesday,CGH,22.6,409.0,90.4,0
2025-01-07,Tuesday,KTPH,9.6,261.0,87.2,0
2025-01-07,Tuesday,NTFGH,8.2,368.0,89.1,0
2025-01-07,Tuesday,NUH(A),8.3,348.0,84.8,0
2025-01-07,Tuesday,SGH,9.4,345.0,90.6,0
2025-01-07,Tuesday,SKH,10.3,384.0,90.7,0
2025-01-07,Tuesday,TTSH,13.8,391.0,96.1,0
2025-01-07,Tuesday,WH,4.9,189.0,85.8,0
2025-01-08,Wednesday,AH,1.6,88.0,83.5,0
2025-01-08,Wednesday,CGH,18.5,403.0,89.8,0
2025-01-08,Wednesday,KTPH,4.2,280.0,88.0,0
2025-01-08,Wednesday,NTFGH,4.9,345.0,87.1,0
2025-01-08,Wednesday,NUH(A),5.3,311.0,84.5,0
2025-01-08,Wednesday,SGH,5.9,349.0,91.3,0
2025-01-08,Wednesday,SKH,11.4,392.0,91.0,0
2025-01-08,Wednesday,TTSH,7.6,402.0,94.9,0
2025-01-08,Wednesday,WH,3.5,222.0,91.5,0
2025-01-09,Thursday,AH,1.7,66.0,76.5,0
2025-01-09,Thursday,CGH,20.1,352.0,89.7,0
2025-01-09,Thursday,KTPH,5.8,250.0,85.8,0
2025-01-09,Thursday,NTFGH,2.5,321.0,85.1,0
2025-01-09,Thursday,NUH(A),6.9,297.0,84.8,0
2025-01-09,Thursday,SGH,10.7,315.0,93.1,0
2025-01-09,Thursday,SKH,4.2,369.0,90.7,0
2025-01-09,Thursday,TTSH,5.3,399.0,94.3,0
2025-01-09,Thursday,WH,3.6,211.0,88.4,0
2025-01-10,Friday,AH,1.2,56.0,77.9,0
2025-01-10,Friday,CGH,17.8,379.0,88.0,0
2025-01-10,Friday,KTPH,2.6,200.0,82.8,0
2025-01-10,Friday,NTFGH,2.9,326.0,82.8,0
2025-01-10,Friday,NUH(A),6.1,294.0,82.8,0
2025-01-10,Friday,SGH,3.9,304.0,88.2,0
2025-01-10,Friday,SKH,3.1,335.0,85.7,0
2025-01-10,Friday,TTSH,4.7,376.0,90.2,0
2025-01-10,Friday,WH,3.9,180.0,77.8,0
2025-01-11,Saturday,AH,1.4,62.0,70.5,0
2025-01-11,Saturday,CGH,7.0,363.0,88.1,0
2025-01-11,Saturday,KTPH,2.0,208.0,81.4,0
2025-01-11,Saturday,NTFGH,1.9,273.0,81.0,0
2025-01-11,Saturday,NUH(A),3.8,273.0,81.2,0
2025-01-11,Saturday,SGH,2.4,303.0,84.6,0
2025-01-11,Saturday,SKH,1.6,309.0,82.4,0
2025-01-11,Saturday,TTSH,4.3,358.0,91.9,0
2025-01-11,Saturday,WH,2.3,186.0,75.6,0
2025-01-12,Sunday,AH,1.4,64.0,73.0,0
2025-01-12,Sunday,CGH,8.0,360.0,89.1,0
2025-01-12,Sunday,KTPH,1.9,216.0,85.6,0
2025-01-12,Sunday,NTFGH,2.1,283.0,84.6,0
2025-01-12,Sunday,NUH(A),3.6,237.0,82.1,0
2025-01-12,Sunday,SGH,2.7,245.0,86.8,0
2025-01-12,Sunday,SKH,2.1,353.0,88.4,0
2025-01-12,Sunday,TTSH,4.7,308.0,93.6,0
2025-01-12,Sunday,WH,3.1,183.0,78.7,0
2025-01-13,Monday,AH,1.6,71.0,79.3,0
2025-01-13,Monday,CGH,10.5,440.0,88.8,0
2025-01-13,Monday,KTPH,3.4,271.0,87.0,0
2025-01-13,Monday,NTFGH,2.8,395.0,86.9,0
2025-01-13,Monday,NUH(A),4.6,341.0,86.4,0
2025-01-13,Monday,SGH,5.1,336.0,89.0,0
2025-01-13,Monday,SKH,2.7,434.0,90.7,0
2025-01-13,Monday,TTSH,5.7,422.0,92.6,0
2025-01-13,Monday,WH,3.1,197.0,79.8,0
2025-01-14,Tuesday,AH,1.6,66.0,83.2,0
2025-01-14,Tuesday,CGH,13.8,413.0,88.4,0
2025-01-14,Tuesday,KTPH,2.8,266.0,88.2,0
2025-01-14,Tuesday,NTFGH,3.2,368.0,86.1,0
2025-01-14,Tuesday,NUH(A),6.4,326.0,86.4,0
2025-01-14,Tuesday,SGH,3.8,314.0,89.9,0
2025-01-14,Tuesday,SKH,2.7,362.0,89.0,0
2025-01-14,Tuesday,TTSH,4.4,382.0,90.0,0
2025-01-14,Tuesday,WH,2.8,197.0,83.9,0
2025-01-15,Wednesday,AH,2.0,60.0,86.3,0
2025-01-15,Wednesday,CGH,14.5,405.0,89.2,0
2025-01-15,Wednesday,KTPH,3.4,230.0,89.0,0
2025-01-15,Wednesday,NTFGH,3.0,362.0,88.6,0
2025-01-15,Wednesday,NUH(A),6.1,286.0,84.6,0
2025-01-15,Wednesday,SGH,6.7,333.0,89.1,0
2025-01-15,Wednesday,SKH,2.2,349.0,85.4,0
2025-01-15,Wednesday,TTSH,3.9,369.0,88.4,0
